"EmpId","Attrition","StandardHours","HourlyRate","MonthlyIncome","PercentSalaryHike","StockOptionLevel","Age","DistanceFromHome","Education","EducationField","Gender","MaritalStatus","BusinessTravel","Department","JobLevel","JobRole","JobSatisfaction","NumCompaniesWorked","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","OverTime","MonthlyIncomeBins","EducationBins","JobSatisfactionBins","WorkLifeBalanceBins"
101203,"No",200,17,3306,19,1,38,4,2,"Medical","Female","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","3",7,"3",7,"5","2",0,0,0,0,"No","3K-5K","College","High","Good"
101204,"No",200,35,7005,15,0,53,24,4,"Medical","Male","Married","Travel_Rarely","Research & Development","3","Healthcare Representative","4",3,"3",11,"2","3",4,3,1,2,"No","5K-8K","Masters","Very High","Better"
101205,"Yes",200,13,2655,11,2,48,7,2,"Medical","Female","Married","Travel_Frequently","Sales","1","Sales Representative","3",2,"3",19,"3","3",9,7,7,7,"Yes","0-3K","College","High","Better"
101206,"Yes",200,7,1393,12,0,32,2,4,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","1","Laboratory Technician","2",1,"2",1,"2","3",1,0,0,0,"No","0-3K","Masters","Medium","Better"
101207,"No",200,13,2570,20,0,26,7,3,"Medical","Male","Single","Non-Travel","Research & Development","1","Laboratory Technician","4",1,"4",7,"5","3",7,7,5,7,"No","0-3K","Bachelor","Very High","Better"
101208,"No",200,18,3537,12,1,55,22,3,"Technical Degree","Male","Divorced","Travel_Rarely","Research & Development","1","Research Scientist","2",5,"3",8,"1","3",4,2,1,2,"No","3K-5K","Bachelor","Medium","Better"
101209,"No",200,20,3986,14,1,34,5,2,"Medical","Male","Married","Travel_Rarely","Research & Development","2","Laboratory Technician","4",1,"3",15,"3","4",15,10,4,13,"No","3K-5K","College","Very High","Best"
101210,"No",200,54,10883,20,1,60,1,4,"Medical","Male","Divorced","Travel_Rarely","Research & Development","3","Healthcare Representative","4",3,"4",19,"2","4",1,0,0,0,"No","8K-12K","Masters","Very High","Best"
101211,"No",200,10,2028,18,3,33,21,3,"Medical","Male","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","2",1,"3",14,"6","3",14,11,2,13,"No","0-3K","Bachelor","Medium","Better"
101212,"No",200,48,9525,14,2,37,1,4,"Medical","Male","Divorced","Travel_Frequently","Sales","2","Sales Executive","4",1,"3",6,"2","2",6,3,1,3,"No","8K-12K","Masters","Very High","Good"
101213,"No",200,15,2929,12,0,34,19,3,"Life Sciences","Female","Married","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"3",10,"3","3",10,9,8,7,"No","0-3K","Bachelor","Very High","Better"
101214,"Yes",200,11,2275,21,1,23,7,3,"Life Sciences","Male","Divorced","Travel_Rarely","Sales","1","Sales Representative","4",1,"4",3,"2","3",3,2,0,2,"Yes","0-3K","Bachelor","Very High","Better"
101215,"No",200,39,7879,19,1,44,2,3,"Life Sciences","Female","Married","Travel_Rarely","Research & Development","3","Healthcare Representative","4",1,"3",9,"2","3",8,7,6,7,"Yes","5K-8K","Bachelor","Very High","Better"
101216,"No",200,25,4930,14,0,35,2,4,"Medical","Male","Single","Travel_Frequently","Research & Development","1","Research Scientist","4",0,"3",6,"2","4",5,4,1,4,"Yes","3K-5K","Masters","Very High","Best"
101217,"No",200,39,7847,17,1,43,2,3,"Medical","Male","Married","Travel_Rarely","Sales","2","Sales Executive","4",1,"3",10,"3","3",10,9,8,8,"Yes","5K-8K","Bachelor","Very High","Better"
101218,"No",200,22,4401,16,1,24,9,3,"Medical","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","3",1,"3",5,"1","3",5,3,0,4,"No","3K-5K","Bachelor","High","Better"
101219,"No",200,46,9241,12,0,41,6,3,"Marketing","Male","Single","Travel_Rarely","Sales","3","Sales Executive","3",1,"3",10,"3","3",10,8,8,7,"No","8K-12K","Bachelor","High","Better"
101220,"No",200,15,2974,17,1,29,9,4,"Medical","Female","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","3",9,"3",9,"2","3",5,3,1,2,"No","0-3K","Masters","High","Better"
101221,"No",200,23,4502,15,0,36,2,4,"Life Sciences","Female","Single","Travel_Rarely","Sales","2","Sales Representative","4",3,"3",17,"2","2",13,7,6,7,"No","3K-5K","Masters","Very High","Good"
101222,"No",200,54,10748,23,1,45,1,1,"Life Sciences","Male","Married","Non-Travel","Research & Development","3","Healthcare Representative","3",3,"4",25,"3","2",23,15,14,4,"No","8K-12K","Below College","High","Good"
101223,"Yes",200,8,1555,11,1,24,22,1,"Human Resources","Male","Married","Travel_Rarely","Human Resources","1","Human Resources","3",1,"3",1,"2","3",1,0,0,0,"No","0-3K","Below College","High","Better"
101224,"Yes",200,65,12936,11,0,47,9,3,"Life Sciences","Male","Married","Travel_Frequently","Sales","4","Sales Executive","3",7,"3",25,"3","1",23,5,14,10,"No","12K+","Bachelor","High","Bad"
101225,"No",200,12,2305,15,3,26,17,4,"Medical","Male","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","3",1,"3",3,"3","4",3,2,0,2,"No","0-3K","Masters","High","Best"
101226,"No",200,84,16704,11,0,45,28,2,"Technical Degree","Female","Single","Travel_Rarely","Research & Development","4","Research Director","2",1,"3",21,"2","3",21,6,8,6,"No","12K+","College","Medium","Better"
101227,"No",200,17,3433,13,1,32,10,3,"Life Sciences","Male","Married","Travel_Frequently","Research & Development","1","Research Scientist","3",6,"3",10,"3","2",5,2,1,3,"No","3K-5K","Bachelor","High","Good"
101228,"No",200,17,3477,14,1,31,2,4,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","3",1,"3",6,"2","4",5,2,0,3,"No","3K-5K","Masters","High","Best"
101229,"No",200,32,6430,19,1,41,4,3,"Human Resources","Male","Married","Non-Travel","Human Resources","2","Human Resources","2",6,"3",10,"4","3",3,2,1,2,"No","5K-8K","Bachelor","Medium","Better"
101230,"No",200,33,6516,16,1,40,8,2,"Life Sciences","Female","Married","Travel_Rarely","Research & Development","2","Manufacturing Director","1",2,"3",18,"3","3",1,0,0,0,"Yes","5K-8K","College","Low","Better"
101231,"No",200,20,3907,13,3,24,29,1,"Medical","Male","Divorced","Travel_Rarely","Research & Development","1","Laboratory Technician","1",1,"3",6,"2","4",6,2,1,2,"No","3K-5K","Below College","Low","Best"
101232,"No",200,28,5562,14,0,46,13,4,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","2","Healthcare Representative","2",6,"2",19,"3","3",10,7,0,9,"No","5K-8K","Masters","Medium","Better"
101233,"No",200,34,6883,16,1,35,27,4,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","2","Manufacturing Director","3",2,"3",17,"3","3",7,7,0,7,"No","5K-8K","Masters","High","Better"
101234,"No",200,14,2862,12,1,30,16,1,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"3",10,"2","2",10,0,0,8,"No","0-3K","Below College","Very High","Good"
101235,"No",200,25,4978,11,1,47,2,4,"Marketing","Male","Married","Non-Travel","Sales","2","Sales Executive","2",7,"3",4,"3","1",1,0,0,0,"No","3K-5K","Masters","Medium","Bad"
101236,"No",200,52,10368,12,1,46,2,3,"Life Sciences","Male","Divorced","Travel_Rarely","Sales","3","Sales Executive","4",4,"3",13,"5","2",10,6,0,3,"Yes","8K-12K","Bachelor","Very High","Good"
101237,"Yes",200,31,6134,13,3,36,13,5,"Marketing","Male","Divorced","Travel_Rarely","Sales","2","Sales Executive","1",5,"3",16,"3","3",2,2,2,2,"Yes","5K-8K","Doctor","Low","Better"
101238,"Yes",200,34,6735,15,0,32,1,2,"Life Sciences","Male","Single","Travel_Rarely","Sales","2","Sales Executive","2",6,"2",10,"2","3",0,0,0,0,"No","5K-8K","College","Medium","Better"
101239,"No",200,16,3295,13,0,23,4,1,"Medical","Female","Single","Travel_Rarely","Research & Development","1","Laboratory Technician","2",1,"1",3,"3","1",3,2,1,2,"No","3K-5K","Below College","Medium","Bad"
101240,"No",200,26,5238,20,0,31,24,1,"Technical Degree","Female","Single","Travel_Frequently","Research & Development","2","Manufacturing Director","4",2,"4",9,"3","2",5,4,1,4,"No","5K-8K","Below College","Very High","Good"
101241,"No",200,32,6472,15,1,39,1,3,"Life Sciences","Male","Married","Non-Travel","Research & Development","2","Laboratory Technician","4",1,"3",9,"2","3",9,8,5,8,"Yes","5K-8K","Bachelor","Very High","Better"
101242,"No",200,48,9610,13,1,32,19,3,"Life Sciences","Male","Married","Travel_Rarely","Sales","3","Sales Executive","3",3,"3",10,"2","1",4,3,0,2,"No","8K-12K","Bachelor","High","Bad"
101243,"No",200,99,19833,14,0,40,7,4,"Medical","Male","Single","Travel_Rarely","Sales","5","Manager","2",1,"3",21,"3","2",21,8,12,8,"No","12K+","Masters","Medium","Good"
101244,"No",200,49,9756,21,2,45,4,3,"Life Sciences","Female","Married","Travel_Rarely","Human Resources","3","Human Resources","3",4,"4",9,"2","4",5,0,0,3,"No","8K-12K","Bachelor","High","Best"
101245,"No",200,25,4968,16,0,30,2,4,"Technical Degree","Female","Single","Travel_Frequently","Research & Development","1","Research Scientist","1",0,"3",10,"2","3",9,7,0,7,"No","3K-5K","Masters","Low","Better"
101246,"No",200,11,2145,14,1,24,10,3,"Medical","Male","Married","Travel_Frequently","Human Resources","1","Human Resources","4",0,"3",3,"2","3",2,2,2,1,"No","0-3K","Bachelor","Very High","Better"
101247,"Yes",200,11,2180,11,1,30,8,3,"Human Resources","Female","Divorced","Travel_Frequently","Human Resources","1","Human Resources","4",6,"3",6,"0","2",4,2,1,2,"No","0-3K","Bachelor","Very High","Good"
101248,"No",200,42,8346,19,1,31,5,3,"Technical Degree","Male","Married","Travel_Rarely","Sales","2","Sales Executive","3",1,"3",6,"3","3",5,2,0,2,"No","8K-12K","Bachelor","High","Better"
101249,"No",200,17,3445,11,0,27,8,3,"Medical","Female","Single","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"3",6,"5","2",6,2,1,4,"No","3K-5K","Bachelor","Very High","Good"
101250,"Yes",200,14,2760,13,0,29,9,3,"Marketing","Female","Single","Travel_Rarely","Sales","1","Sales Representative","2",1,"1",2,"3","3",2,2,2,2,"No","0-3K","Bachelor","Medium","Better"
101251,"No",200,31,6294,12,0,29,1,3,"Life Sciences","Male","Single","Travel_Frequently","Research & Development","2","Healthcare Representative","3",8,"3",10,"5","4",3,2,0,2,"Yes","5K-8K","Bachelor","High","Best"
101252,"No",200,36,7140,11,1,30,15,2,"Marketing","Male","Divorced","Travel_Rarely","Sales","3","Sales Executive","1",2,"3",12,"2","3",7,7,1,7,"No","5K-8K","College","Low","Better"
101253,"No",200,15,2932,14,3,34,2,4,"Medical","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","4",0,"3",6,"3","3",5,0,1,2,"Yes","0-3K","Masters","Very High","Better"
101254,"No",200,26,5147,15,0,33,2,3,"Marketing","Female","Single","Non-Travel","Sales","2","Sales Executive","2",8,"2",13,"2","2",11,7,1,7,"No","5K-8K","Bachelor","Medium","Good"
101255,"No",200,23,4507,12,0,49,11,4,"Marketing","Female","Single","Travel_Rarely","Sales","2","Sales Executive","4",3,"3",8,"1","4",5,1,0,4,"No","3K-5K","Masters","Very High","Best"
101256,"Yes",200,43,8564,20,0,33,16,3,"Life Sciences","Female","Single","Travel_Rarely","Sales","3","Sales Executive","1",2,"4",11,"2","2",0,0,0,0,"Yes","8K-12K","Bachelor","Low","Good"
101257,"No",200,12,2468,14,1,38,2,2,"Medical","Female","Married","Travel_Frequently","Research & Development","1","Laboratory Technician","2",4,"3",9,"4","2",6,1,0,5,"No","0-3K","College","Medium","Good"
101258,"Yes",200,41,8161,13,3,31,16,4,"Marketing","Male","Married","Travel_Rarely","Sales","3","Sales Executive","3",2,"3",10,"2","3",1,0,0,0,"No","8K-12K","Masters","High","Better"
101259,"No",200,11,2109,13,1,29,4,3,"Technical Degree","Female","Divorced","Travel_Rarely","Research & Development","1","Research Scientist","1",1,"3",1,"2","3",1,0,0,0,"No","0-3K","Bachelor","Low","Better"
101260,"No",200,26,5294,16,1,30,16,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","2","Healthcare Representative","3",3,"3",10,"3","3",7,0,1,7,"No","5K-8K","Bachelor","High","Better"
101261,"No",200,14,2718,14,0,32,5,4,"Technical Degree","Male","Single","Non-Travel","Research & Development","1","Research Scientist","2",2,"2",12,"3","3",7,7,0,7,"No","0-3K","Masters","Medium","Better"
101262,"No",200,29,5811,16,1,38,18,3,"Medical","Male","Married","Travel_Rarely","Research & Development","2","Healthcare Representative","4",3,"3",15,"2","3",1,0,1,0,"Yes","5K-8K","Bachelor","Very High","Better"
101263,"Yes",200,12,2437,16,1,43,17,3,"Technical Degree","Male","Married","Travel_Frequently","Research & Development","1","Research Scientist","3",9,"3",6,"4","3",1,0,0,0,"Yes","0-3K","Bachelor","High","Better"
101264,"No",200,14,2766,22,3,42,12,3,"Medical","Male","Divorced","Travel_Rarely","Research & Development","1","Laboratory Technician","2",8,"4",7,"6","2",5,3,0,4,"No","0-3K","Bachelor","Medium","Good"
101265,"No",200,95,19038,12,3,55,2,3,"Medical","Male","Married","Travel_Rarely","Research & Development","5","Research Director","1",8,"3",34,"2","3",1,0,0,0,"No","12K+","Bachelor","Low","Better"
101266,"No",200,15,3055,15,2,33,4,3,"Technical Degree","Male","Divorced","Non-Travel","Research & Development","2","Research Scientist","2",5,"3",11,"2","2",9,8,1,7,"No","3K-5K","Bachelor","Medium","Good"
101267,"No",200,11,2289,20,2,41,9,4,"Life Sciences","Male","Divorced","Travel_Rarely","Research & Development","1","Laboratory Technician","1",1,"4",5,"2","3",5,3,0,4,"No","0-3K","Masters","Low","Better"
101268,"No",200,20,4001,14,1,34,10,3,"Life Sciences","Male","Divorced","Non-Travel","Sales","2","Sales Executive","3",1,"3",15,"3","3",15,14,0,7,"Yes","3K-5K","Bachelor","High","Better"
101269,"No",200,65,12965,20,3,53,1,4,"Medical","Female","Married","Non-Travel","Research & Development","4","Manufacturing Director","3",4,"4",27,"2","2",3,2,0,2,"Yes","12K+","Masters","High","Good"
101270,"No",200,18,3539,13,0,43,2,3,"Life Sciences","Male","Single","Travel_Rarely","Human Resources","1","Human Resources","4",0,"3",10,"5","3",9,7,1,8,"No","3K-5K","Bachelor","Very High","Better"
101271,"No",200,30,6029,12,0,34,3,2,"Life Sciences","Female","Single","Travel_Rarely","Sales","2","Sales Executive","4",5,"3",6,"3","3",2,2,2,2,"No","5K-8K","College","Very High","Better"
101272,"Yes",200,13,2679,13,0,21,7,1,"Marketing","Male","Single","Travel_Rarely","Sales","1","Sales Representative","2",1,"1",1,"3","3",1,0,1,0,"No","0-3K","Below College","Medium","Better"
101273,"No",200,19,3702,11,1,38,6,2,"Other","Female","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","3",1,"3",5,"3","3",5,4,0,4,"No","3K-5K","College","High","Better"
101274,"Yes",200,12,2398,17,0,22,8,1,"Medical","Female","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","1",1,"3",1,"6","3",1,0,0,0,"Yes","0-3K","Below College","Low","Better"
101275,"No",200,27,5468,14,2,31,29,4,"Marketing","Female","Married","Travel_Rarely","Sales","2","Sales Executive","4",1,"3",13,"3","3",12,7,5,7,"No","5K-8K","Masters","Very High","Better"
101276,"No",200,66,13116,11,0,51,3,3,"Technical Degree","Female","Married","Travel_Rarely","Research & Development","3","Manager","3",2,"3",15,"2","3",2,2,2,2,"No","12K+","Bachelor","High","Better"
101277,"No",200,21,4189,14,2,37,9,2,"Marketing","Male","Married","Travel_Rarely","Sales","2","Sales Executive","2",1,"3",5,"2","3",5,2,0,3,"No","3K-5K","College","Medium","Better"
101278,"No",200,97,19328,17,1,46,2,4,"Medical","Male","Divorced","Travel_Rarely","Research & Development","5","Research Director","4",7,"3",24,"3","3",2,1,2,2,"Yes","12K+","Masters","Very High","Better"
101279,"No",200,42,8321,13,1,36,10,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","3","Healthcare Representative","1",7,"3",15,"1","3",12,8,5,7,"Yes","8K-12K","Bachelor","Low","Better"
101280,"Yes",200,12,2342,12,3,44,1,2,"Medical","Male","Divorced","Travel_Frequently","Research & Development","1","Research Scientist","2",1,"1",6,"2","2",5,3,2,3,"Yes","0-3K","College","Medium","Good"
101281,"No",200,20,4071,13,0,37,8,2,"Other","Male","Divorced","Travel_Rarely","Human Resources","2","Human Resources","2",2,"1",19,"4","2",10,0,4,7,"No","3K-5K","College","Medium","Good"
101282,"Yes",200,29,5813,18,0,35,27,3,"Life Sciences","Male","Single","Travel_Rarely","Sales","2","Sales Executive","4",1,"3",10,"2","3",10,7,7,7,"Yes","5K-8K","Bachelor","Very High","Better"
101283,"No",200,16,3143,19,1,33,8,4,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","1",6,"3",14,"1","3",10,8,7,6,"No","3K-5K","Masters","Low","Better"
101284,"No",200,10,2044,11,1,28,1,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"3",5,"6","4",5,3,0,3,"No","0-3K","Bachelor","Very High","Best"
101285,"No",200,67,13464,21,0,39,10,1,"Medical","Male","Single","Travel_Rarely","Research & Development","3","Research Director","3",7,"4",9,"3","3",4,3,2,2,"No","12K+","Below College","High","Better"
101286,"No",200,40,7991,15,0,46,26,2,"Life Sciences","Male","Single","Non-Travel","Sales","2","Sales Executive","2",8,"2",6,"3","3",2,2,2,2,"No","5K-8K","College","Medium","Better"
101287,"No",200,17,3377,17,1,40,2,2,"Life Sciences","Female","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","1",4,"3",7,"5","2",4,3,0,2,"No","3K-5K","College","Low","Good"
101288,"No",200,28,5538,18,2,42,13,3,"Medical","Male","Married","Travel_Rarely","Research & Development","2","Healthcare Representative","1",5,"3",10,"2","2",0,0,0,0,"No","5K-8K","Bachelor","Low","Good"
101289,"No",200,29,5762,14,1,35,2,2,"Medical","Male","Divorced","Non-Travel","Research & Development","2","Manufacturing Director","4",2,"3",15,"6","3",7,7,1,7,"No","5K-8K","College","Very High","Better"
101290,"No",200,13,2592,13,3,38,2,3,"Human Resources","Male","Divorced","Non-Travel","Human Resources","1","Human Resources","2",5,"3",13,"3","3",11,10,3,8,"No","0-3K","Bachelor","Medium","Better"
101291,"Yes",200,27,5346,17,1,34,9,4,"Life Sciences","Male","Married","Travel_Frequently","Research & Development","2","Laboratory Technician","1",4,"3",11,"3","2",7,1,0,7,"No","5K-8K","Masters","Low","Good"
101292,"Yes",200,21,4213,15,0,37,10,4,"Medical","Male","Single","Travel_Rarely","Research & Development","2","Manufacturing Director","1",1,"3",10,"4","1",10,3,0,8,"No","3K-5K","Masters","Low","Bad"
101293,"No",200,21,4127,18,1,39,20,3,"Life Sciences","Male","Divorced","Travel_Frequently","Sales","2","Sales Executive","4",2,"3",7,"6","3",2,1,2,2,"No","3K-5K","Bachelor","Very High","Better"
101294,"No",200,12,2438,13,0,43,9,3,"Life Sciences","Male","Single","Non-Travel","Research & Development","1","Research Scientist","3",4,"3",7,"2","2",3,2,1,2,"No","0-3K","Bachelor","High","Good"
101295,"No",200,34,6870,12,0,41,5,3,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","2","Healthcare Representative","2",3,"1",11,"3","1",3,2,1,2,"No","5K-8K","Bachelor","Medium","Bad"
